episode,avg_reward,episode_length,high_priority_success,uav0_dist,uav1_dist,uav2_dist,uav3_dist,coll_uav_uav,coll_uav_obs,coll_uav_other_task,uav0_finish,uav1_finish,uav2_finish,uav3_finish
4251,18.322967529296875,300,1.0,1.4653394222259521,1.2439883947372437,3.0973293781280518,0.3449605107307434,0,0,0,300,300,300,300
4252,18.721235275268555,300,1.0,0.15743328630924225,1.121631145477295,1.7577970027923584,0.7960861921310425,0,7,0,300,300,300,300
4253,27.192174911499023,300,1.0,0.7641217708587646,0.7664908766746521,1.8689656257629395,1.0924274921417236,0,0,0,300,300,300,300
4254,24.78731346130371,300,1.0,2.163443088531494,1.2471234798431396,0.47044315934181213,0.6506004929542542,0,0,0,300,300,300,300
4255,20.180862426757812,300,1.0,0.20919707417488098,1.6616743803024292,2.079641342163086,1.01381254196167,0,3,0,300,300,300,300
4256,10.335860252380371,300,1.0,3.1956050395965576,3.309683322906494,0.16158302128314972,2.3290772438049316,0,4,0,300,300,300,300
4257,21.585939407348633,300,1.0,0.06865894794464111,1.7937134504318237,1.9067025184631348,1.2609891891479492,0,2,0,300,300,300,300
4258,24.149276733398438,300,1.0,0.4382834732532501,1.7846295833587646,1.7556519508361816,1.9921396970748901,0,0,0,300,300,300,300
4259,8.737221717834473,300,1.0,1.1329575777053833,0.9112310409545898,1.7135670185089111,3.730088233947754,0,6,3,300,300,300,300
4260,15.727794647216797,300,1.0,1.051578402519226,0.15529534220695496,2.3153858184814453,1.7891197204589844,0,7,0,300,300,300,300
4261,25.56800651550293,300,1.0,2.0378758907318115,0.5464287400245667,1.352647304534912,0.62226402759552,0,0,0,300,300,300,300
4262,25.8330078125,300,1.0,0.29332810640335083,1.9129940271377563,0.4198564887046814,1.317548155784607,0,0,0,300,300,300,300
4263,3.66381573677063,300,1.0,2.4343297481536865,0.3996489346027374,3.192610740661621,0.5406903028488159,0,12,0,300,300,300,300
4264,20.51756477355957,300,1.0,0.8639959692955017,3.3385391235351562,0.7690806984901428,1.838336706161499,0,0,0,300,300,300,300
4265,28.18984603881836,300,1.0,1.3011889457702637,0.5314517617225647,0.6858355402946472,0.2589308023452759,0,0,0,300,300,300,300
4266,21.369373321533203,300,1.0,3.7168257236480713,1.4627890586853027,0.21491044759750366,0.689498782157898,0,0,0,300,300,300,300
4267,20.687808990478516,300,1.0,0.4874562621116638,0.5237708687782288,2.0117828845977783,1.9362074136734009,0,0,4,300,300,300,300
4268,11.73959732055664,300,1.0,1.2452861070632935,0.44360053539276123,1.5804719924926758,0.23686575889587402,0,12,0,300,300,300,300
4269,16.17078971862793,300,1.0,1.3026485443115234,0.7772723436355591,1.5600485801696777,1.706516981124878,0,7,0,300,300,300,300
4270,22.95029067993164,300,1.0,2.8271257877349854,1.2975722551345825,1.1185188293457031,0.634421169757843,0,1,0,300,300,300,300
4271,24.419527053833008,300,1.0,0.9542422294616699,2.3659982681274414,1.440712571144104,0.6428022384643555,0,0,0,300,300,300,300
4272,26.434730529785156,300,1.0,1.1246877908706665,0.6564352512359619,1.9723446369171143,0.4786902666091919,0,0,0,300,300,300,300
4273,17.522184371948242,300,1.0,3.6914186477661133,0.5997674465179443,1.064329743385315,1.097154974937439,0,1,0,300,300,300,300
4274,18.311098098754883,300,1.0,0.7934632897377014,0.06022882089018822,4.545290470123291,0.9424021244049072,0,0,0,300,300,300,300
4275,18.28448486328125,300,1.0,1.996092677116394,0.7705605626106262,0.8744930624961853,2.409766435623169,0,5,0,300,300,300,300
4276,23.207393646240234,300,1.0,0.45565706491470337,0.9007103443145752,3.340362071990967,1.3208365440368652,0,0,0,300,300,300,300
4277,22.355140686035156,300,1.0,2.7468042373657227,1.3125219345092773,1.211527705192566,1.3148125410079956,0,0,0,300,300,300,300
4278,25.736852645874023,300,1.0,1.7496949434280396,0.3220117390155792,0.9372056722640991,1.7729613780975342,0,0,0,300,300,300,300
4279,27.701358795166016,300,1.0,1.1355853080749512,1.6183351278305054,0.6825178265571594,0.534153938293457,0,0,0,300,300,300,300
4280,11.174980163574219,300,1.0,2.1248838901519775,3.349430799484253,2.321005344390869,0.4968242943286896,0,0,5,300,300,300,300
4281,25.992652893066406,300,1.0,1.2934010028839111,0.6662945747375488,1.3661143779754639,1.007651448249817,0,0,0,300,300,300,300
4282,27.96035385131836,300,1.0,0.543156623840332,1.1509637832641602,0.620474636554718,0.8056100606918335,0,0,0,300,300,300,300
4283,22.593067169189453,300,1.0,1.7811601161956787,1.154181957244873,0.7245435118675232,2.1542599201202393,0,1,0,300,300,300,300
4284,18.530405044555664,300,1.0,0.7733721733093262,2.2008230686187744,1.856871485710144,3.331760883331299,0,0,0,300,300,300,300
4285,26.09772300720215,300,1.0,0.8679624199867249,1.812477946281433,0.5023669004440308,1.5000052452087402,0,0,0,300,300,300,300
4286,24.328548431396484,300,1.0,0.8884856104850769,2.0033934116363525,1.4812921285629272,1.3805062770843506,0,0,0,300,300,300,300
4287,5.967616081237793,300,1.0,1.1036078929901123,0.38941025733947754,2.822667121887207,1.9085522890090942,0,13,0,300,300,300,300
4288,14.107738494873047,300,1.0,0.8594721555709839,1.0107096433639526,3.8356778621673584,2.7322022914886475,0,0,0,300,300,300,300
4289,26.553712844848633,300,1.0,1.4502495527267456,0.6881932020187378,1.5747487545013428,0.5412256121635437,0,0,0,300,300,300,300
4290,19.273391723632812,300,1.0,2.1419620513916016,2.2575788497924805,2.467681884765625,1.8975958824157715,0,0,0,300,300,300,300
4291,19.566394805908203,300,1.0,0.0724237933754921,1.431509256362915,1.9619345664978027,2.240990400314331,0,2,0,300,300,300,300
4292,22.017494201660156,300,1.0,1.6724376678466797,0.6556631922721863,3.318455696105957,1.095654845237732,0,0,0,300,300,300,300
4293,0.6242074966430664,300,1.0,3.1268811225891113,1.0227373838424683,0.8754861354827881,2.1324243545532227,0,16,0,300,300,300,300
4294,16.883981704711914,300,1.0,1.2870880365371704,0.6027173399925232,3.173088550567627,2.912949323654175,0,0,0,300,300,300,300
4295,17.930381774902344,300,1.0,1.6802812814712524,1.6495883464813232,2.9832940101623535,2.190415859222412,0,0,1,300,300,300,300
4296,26.83742904663086,300,1.0,1.5809334516525269,1.266809344291687,0.5855931043624878,0.6856178045272827,0,0,0,300,300,300,300
4297,22.297557830810547,300,1.0,0.9868798851966858,0.999771237373352,0.6209157109260559,1.4756214618682861,0,4,0,300,300,300,300
4298,12.229809761047363,300,1.0,0.6371774077415466,1.3689157962799072,3.7900657653808594,3.785261869430542,0,1,0,300,300,300,300
4299,20.390132904052734,300,1.0,2.6112051010131836,2.8223371505737305,0.31584152579307556,1.086340069770813,0,0,0,300,300,300,300
4300,25.051876068115234,300,1.0,0.5134276151657104,1.1934458017349243,1.4676622152328491,2.099196434020996,0,0,0,300,300,300,300
4301,10.730982780456543,300,1.0,1.4191834926605225,1.033578872680664,0.3611469268798828,0.9949421286582947,0,13,0,300,300,300,300
4302,25.423877716064453,300,1.0,1.3667192459106445,0.43927884101867676,0.864647626876831,1.1381944417953491,0,0,1,300,300,300,300
4303,28.193553924560547,300,1.0,0.6034419536590576,0.7235866189002991,1.0309665203094482,0.5802789926528931,0,0,0,300,300,300,300
4304,12.604254722595215,300,1.0,0.4935724437236786,2.1592164039611816,1.0736030340194702,4.118026256561279,0,0,2,300,300,300,300
4305,4.189902305603027,300,1.0,1.4175012111663818,1.2853951454162598,1.2523109912872314,2.1422088146209717,0,15,0,300,300,300,300
4306,16.26621437072754,300,1.0,0.6992394328117371,2.8736419677734375,1.9157295227050781,2.7306575775146484,0,0,1,300,300,300,300
4307,22.36431121826172,300,1.0,0.26048576831817627,0.9865306615829468,0.6896697878837585,0.5387490391731262,0,5,0,300,300,300,300
4308,22.841453552246094,300,1.0,1.6759153604507446,0.5069636106491089,2.0260276794433594,2.0058932304382324,0,0,0,300,300,300,300
4309,27.851242065429688,300,1.0,1.602012038230896,0.07115285098552704,0.08660255372524261,0.9691517949104309,0,0,0,300,300,300,300
4310,10.528812408447266,300,1.0,1.4811415672302246,1.2980992794036865,1.3952196836471558,1.0045287609100342,0,12,0,300,300,300,300
4311,27.06993293762207,300,1.0,1.3036952018737793,1.0912563800811768,0.22828757762908936,1.4019733667373657,0,0,0,300,300,300,300
4312,25.956750869750977,300,1.0,0.9740650653839111,0.8118665814399719,0.11975976824760437,2.3117706775665283,0,0,0,300,300,300,300
4313,24.019596099853516,300,1.0,0.4819462299346924,1.4478744268417358,1.7928873300552368,1.441384196281433,0,1,0,300,300,300,300
4314,15.619314193725586,300,1.0,2.006138563156128,1.0360933542251587,1.9785443544387817,1.5810519456863403,0,6,0,300,300,300,300
4315,20.03728485107422,300,1.0,2.73286509513855,2.4443507194519043,0.48543375730514526,0.9035693407058716,0,0,2,300,300,300,300
4316,25.221778869628906,300,1.0,1.4140369892120361,0.7195655107498169,0.9142323136329651,1.9650083780288696,0,0,0,300,300,300,300
4317,23.97216796875,300,1.0,1.6622928380966187,2.768785238265991,0.5686442852020264,0.3305930197238922,0,0,0,300,300,300,300
4318,23.06849479675293,300,1.0,0.590215802192688,1.7941761016845703,2.075145959854126,1.3187305927276611,0,0,0,300,300,300,300
4319,23.645423889160156,300,1.0,0.07103952020406723,2.1164917945861816,1.345018744468689,2.006732940673828,0,0,0,300,300,300,300
4320,26.232759475708008,300,1.0,0.6933306455612183,1.3940919637680054,1.1907310485839844,1.7205450534820557,0,0,0,300,300,300,300
4321,27.574398040771484,300,1.0,1.3767387866973877,0.7235697507858276,0.4836934506893158,1.023735523223877,0,0,0,300,300,300,300
4322,18.241806030273438,300,1.0,0.4889034330844879,4.11113977432251,0.163270503282547,1.6092783212661743,0,0,0,300,300,300,300
4323,28.06734275817871,300,1.0,0.41774892807006836,0.6228662729263306,1.1499505043029785,0.8565887212753296,0,0,0,300,300,300,300
4324,7.917109966278076,300,1.0,0.7074486017227173,3.2679121494293213,0.11155471205711365,1.0792278051376343,0,12,0,300,300,300,300
4325,20.48967933654785,300,1.0,0.15462519228458405,1.9295376539230347,1.0359538793563843,2.732496500015259,0,2,0,300,300,300,300
4326,13.113659858703613,300,1.0,1.9888497591018677,1.3842639923095703,1.120384693145752,0.9534069299697876,0,9,0,300,300,300,300
4327,17.65019416809082,300,1.0,0.1443367600440979,1.6436833143234253,1.411147952079773,1.322759747505188,0,7,0,300,300,300,300
4328,26.164100646972656,300,1.0,0.08362593501806259,0.8388373851776123,2.203258991241455,0.589837908744812,0,0,0,300,300,300,300
4329,24.557353973388672,300,1.0,1.8579705953598022,1.816260576248169,1.0246309041976929,1.1004616022109985,0,0,0,300,300,300,300
4330,11.059520721435547,300,1.0,3.4459736347198486,1.6472684144973755,2.1708290576934814,2.8980636596679688,0,0,0,300,300,300,300
4331,22.757265090942383,300,1.0,2.8176310062408447,1.380366325378418,1.3276453018188477,0.6864436864852905,0,0,0,300,300,300,300
4332,24.679609298706055,300,1.0,1.064471960067749,1.9732286930084229,1.5540285110473633,1.225128412246704,0,0,0,300,300,300,300
4333,23.366064071655273,300,1.0,2.0656518936157227,1.9430396556854248,1.124050259590149,0.6279236078262329,0,0,0,300,300,300,300
4334,25.653785705566406,300,1.0,0.17747622728347778,1.1943845748901367,0.8718836307525635,0.6148592829704285,0,2,0,300,300,300,300
4335,25.010841369628906,300,1.0,0.6798332929611206,1.1639347076416016,1.657992959022522,0.9046856164932251,0,0,1,300,300,300,300
4336,28.638805389404297,300,1.0,0.6221285462379456,0.06849431991577148,0.7566589117050171,0.5421366691589355,0,0,0,300,300,300,300
4337,13.870576858520508,300,1.0,2.0488317012786865,1.6702892780303955,1.2166305780410767,2.283735752105713,0,6,0,300,300,300,300
4338,15.267791748046875,300,1.0,1.3185334205627441,1.895467758178711,1.5727295875549316,2.034367084503174,0,5,0,300,300,300,300
4339,17.8355655670166,300,1.0,1.0196053981781006,1.689387559890747,1.9775416851043701,0.9976120591163635,0,5,0,300,300,300,300
4340,24.210187911987305,300,1.0,1.0788754224777222,2.947057008743286,0.8540592193603516,0.8161413073539734,0,0,0,300,300,300,300
4341,9.003972053527832,300,1.0,1.7924070358276367,1.9093772172927856,1.3217551708221436,1.8256568908691406,0,10,0,300,300,300,300
4342,17.69439125061035,300,1.0,2.759503126144409,3.139770030975342,1.4145100116729736,1.7255431413650513,0,0,0,300,300,300,300
4343,19.096723556518555,300,1.0,1.2200913429260254,1.29570472240448,2.2487215995788574,1.0162129402160645,0,4,0,300,300,300,300
4344,3.4098410606384277,300,1.0,2.810868978500366,1.698249101638794,1.3646537065505981,1.5374348163604736,0,14,0,300,300,300,300
4345,12.244695663452148,300,1.0,2.6600499153137207,0.9237423539161682,1.3174856901168823,1.9370330572128296,0,8,0,300,300,300,300
4346,9.027474403381348,300,1.0,1.4384771585464478,2.5176265239715576,2.545865535736084,2.9839298725128174,0,6,0,300,300,300,300
4347,26.8637752532959,300,1.0,1.292284369468689,2.080730676651001,0.07585803419351578,0.4332391619682312,0,0,0,300,300,300,300
4348,26.21556282043457,300,1.0,1.4426522254943848,1.1855137348175049,0.5461127758026123,1.6341246366500854,0,0,0,300,300,300,300
4349,25.661300659179688,300,1.0,1.9998619556427002,0.373573899269104,1.1424134969711304,1.2899272441864014,0,0,0,300,300,300,300
4350,25.867664337158203,300,1.0,1.0532867908477783,0.904131293296814,1.6707662343978882,0.7357445359230042,0,0,0,300,300,300,300
4351,19.67435073852539,300,1.0,1.377178430557251,3.069725513458252,0.07208400219678879,2.552091121673584,0,0,0,300,300,300,300
4352,21.137250900268555,300,1.0,1.478200078010559,1.2588756084442139,1.6366665363311768,0.5669029951095581,0,4,0,300,300,300,300
4353,1.6757640838623047,300,1.0,0.7634855508804321,1.1217702627182007,2.991586208343506,1.0934926271438599,0,17,0,300,300,300,300
4354,21.813339233398438,300,1.0,1.7415764331817627,0.5440527200698853,1.8740100860595703,0.49467116594314575,0,3,0,300,300,300,300
4355,26.008094787597656,300,1.0,0.7003263235092163,1.093738317489624,0.6289557218551636,1.8344541788101196,0,0,0,300,300,300,300
4356,25.158424377441406,300,1.0,1.8415775299072266,2.1623754501342773,0.4700058400630951,0.40295058488845825,0,0,0,300,300,300,300
4357,26.031007766723633,300,1.0,0.1403471827507019,0.1469944417476654,1.6232240200042725,1.8715087175369263,0,0,0,300,300,300,300
4358,22.19595718383789,300,1.0,2.3561439514160156,2.3699686527252197,0.4675024747848511,1.3557310104370117,0,0,0,300,300,300,300
4359,27.408309936523438,300,1.0,0.07238014787435532,0.70674067735672,0.6464934945106506,1.34060537815094,0,0,0,300,300,300,300
4360,27.820804595947266,300,1.0,1.2896833419799805,0.624598503112793,0.712597668170929,0.39968645572662354,0,0,0,300,300,300,300
4361,22.457202911376953,300,1.0,1.2168232202529907,0.333437979221344,2.071209669113159,0.1416453719139099,0,3,0,300,300,300,300
4362,25.702892303466797,300,1.0,1.4547007083892822,0.6982734203338623,1.8740953207015991,0.15528416633605957,0,0,0,300,300,300,300
4363,24.654979705810547,300,1.0,1.3924930095672607,0.8346300721168518,2.2520811557769775,0.4404989778995514,0,0,0,300,300,300,300
4364,21.021331787109375,300,1.0,1.1206519603729248,3.4971923828125,1.620650053024292,1.2253336906433105,0,0,0,300,300,300,300
4365,19.973752975463867,300,1.0,1.1037460565567017,1.5843204259872437,0.13722768425941467,0.5704008936882019,0,6,0,300,300,300,300
4366,14.355400085449219,300,1.0,0.8695515394210815,1.830663800239563,2.3333165645599365,0.45140522718429565,0,8,0,300,300,300,300
4367,13.38546371459961,300,1.0,1.3007222414016724,1.5400619506835938,1.6094566583633423,0.649617075920105,0,9,0,300,300,300,300
4368,25.982769012451172,300,1.0,0.9878591299057007,1.0159989595413208,1.726670503616333,0.94212406873703,0,0,0,300,300,300,300
4369,16.725875854492188,300,1.0,3.2404024600982666,1.0269851684570312,0.9883419275283813,1.2237958908081055,0,0,3,300,300,300,300
4370,11.379146575927734,300,1.0,2.28373646736145,1.5073394775390625,4.331907749176025,1.9532510042190552,0,0,1,300,300,300,300
4371,23.1678466796875,300,1.0,1.0737452507019043,1.7860918045043945,1.1960158348083496,2.150179624557495,0,0,0,300,300,300,300
4372,26.07008934020996,300,1.0,1.7586616277694702,0.9634230732917786,1.5197166204452515,0.2666561007499695,0,0,0,300,300,300,300
4373,14.221084594726562,300,1.0,0.5930671691894531,1.832663655281067,2.208611249923706,0.9034060835838318,0,8,0,300,300,300,300
4374,25.00773048400879,300,1.0,0.5927839279174805,0.9493128061294556,0.5105075836181641,2.0369434356689453,0,1,0,300,300,300,300
4375,24.066253662109375,300,1.0,2.3087406158447266,1.2012238502502441,1.5701898336410522,0.20828019082546234,0,0,0,300,300,300,300
4376,22.865894317626953,300,1.0,1.5520269870758057,0.9737147092819214,0.27174562215805054,0.9532085061073303,0,3,0,300,300,300,300
4377,17.64662742614746,300,1.0,2.0519261360168457,2.412459135055542,1.0864431858062744,0.5381975173950195,0,4,0,300,300,300,300
4378,14.643321990966797,300,1.0,0.6856101155281067,1.2402688264846802,2.873642921447754,0.8722308278083801,0,1,7,300,300,300,300
4379,25.309473037719727,300,1.0,0.41426587104797363,2.017857313156128,1.0453087091445923,1.0449861288070679,0,1,0,300,300,300,300
4380,21.956844329833984,300,1.0,0.7661556601524353,2.295119524002075,0.49599045515060425,2.9279401302337646,0,0,0,300,300,300,300
4381,27.098644256591797,300,1.0,1.1753491163253784,1.3992865085601807,1.485723853111267,0.08056475967168808,0,0,0,300,300,300,300
4382,27.227092742919922,300,1.0,0.9201958179473877,0.5069195032119751,0.6405382752418518,1.6856439113616943,0,0,0,300,300,300,300
4383,15.343740463256836,300,1.0,2.77866792678833,1.816759467124939,1.2114087343215942,0.41546863317489624,0,5,0,300,300,300,300
4384,23.296062469482422,300,1.0,0.38234901428222656,0.3554636836051941,1.0937552452087402,3.205023765563965,0,0,0,300,300,300,300
4385,13.046673774719238,300,1.0,0.8847482204437256,1.3967875242233276,2.0203304290771484,1.0463085174560547,0,10,0,300,300,300,300
4386,20.33882713317871,300,1.0,2.4327056407928467,0.8518114686012268,2.7892324924468994,1.1880701780319214,0,0,0,300,300,300,300
4387,10.155385971069336,300,1.0,1.9406198263168335,3.449916124343872,3.043975353240967,1.611883282661438,0,3,0,300,300,300,300
4388,23.874629974365234,300,1.0,0.8473772406578064,2.727665901184082,0.072893887758255,1.013367772102356,0,0,0,300,300,300,300
4389,6.045134544372559,300,1.0,1.7146916389465332,0.7340492010116577,1.1088773012161255,2.2848808765411377,0,15,0,300,300,300,300
